Timestamp_S,X,Y,Z
1.33502,0.048282,-0.163800,0.990366
1.33552,0.048672,-0.160758,0.986154
1.33602,0.049062,-0.159276,0.988338
1.33652,0.053508,-0.158730,0.988260
1.33702,0.050778,-0.162864,0.989118
1.33752,0.049530,-0.165360,0.990210
1.33802,0.048672,-0.162708,0.992784
1.33852,0.048360,-0.163332,0.990834
1.33902,0.049998,-0.161772,0.989664
1.33952,0.056004,-0.159510,0.989820
1.34002,0.051090,-0.158808,0.989664
1.34052,0.052884,-0.159432,0.992316
1.34102,0.053976,-0.162318,0.990444
1.34152,0.051246,-0.163020,0.991458
1.34202,0.050154,-0.161070,0.990756
1.34252,0.052338,-0.163410,0.987714
1.34302,0.054600,-0.162162,0.985608
1.34352,0.052182,-0.156390,0.987558
1.34396,0.054366,-0.160368,0.990756
1.34446,0.051948,-0.161070,0.991848
1.34496,0.048828,-0.162318,0.988650
1.34546,0.049608,-0.166218,0.989196
1.34596,0.052260,-0.163488,0.989352
1.34646,0.053820,-0.160680,0.989976
1.34696,0.050778,-0.164190,0.990444
1.34746,0.049764,-0.163566,0.990600
1.34796,0.050622,-0.163020,0.993096
1.34846,0.052260,-0.165204,0.992316
1.34896,0.049920,-0.163488,0.990054
1.34946,0.049764,-0.161616,0.993954
1.34996,0.047346,-0.162006,0.992706
1.35046,0.050466,-0.160836,0.991458
1.35096,0.049764,-0.161070,0.991068
1.35146,0.050232,-0.161538,0.992394
1.35196,0.049764,-0.164892,0.990366
1.35246,0.054678,-0.162786,0.988494
1.35291,0.050076,-0.164892,0.992706
1.35341,0.050700,-0.160446,0.989274
1.35391,0.048984,-0.163098,0.990600
1.35441,0.050310,-0.160680,0.989976
1.35491,0.049452,-0.161070,0.990600
1.35541,0.050310,-0.159666,0.989508
1.35591,0.047580,-0.160368,0.989040
1.35641,0.053196,-0.158964,0.989040
1.35691,0.051012,-0.160758,0.991068
1.35741,0.051480,-0.160836,0.988650
1.35791,0.052260,-0.166764,0.991302
1.35841,0.053274,-0.163098,0.986388
1.35891,0.048828,-0.162474,0.986232
1.35941,0.049140,-0.164580,0.988338
1.35991,0.051324,-0.164034,0.987402
1.36041,0.050388,-0.162006,0.989898
1.36091,0.051636,-0.164346,0.992082
1.36141,0.053586,-0.163098,0.991770
1.36185,0.051480,-0.164892,0.991458
1.36235,0.055224,-0.159588,0.991224
1.36285,0.056706,-0.161148,0.987636
1.36335,0.051090,-0.163878,0.991224
1.36385,0.050466,-0.162006,0.989196
1.36435,0.054444,-0.163020,0.990132
1.36485,0.053430,-0.162084,0.988338
1.36535,0.049998,-0.163254,0.988650
1.36585,0.050388,-0.165204,0.989586
1.36635,0.052806,-0.164892,0.990054
1.36685,0.051402,-0.161304,0.989664
1.36735,0.050388,-0.163410,0.988728
1.36785,0.050388,-0.169260,0.988572
1.36835,0.048594,-0.163566,0.993096
1.36885,0.047190,-0.163800,0.991068
1.36935,0.048126,-0.162318,0.995280
1.36985,0.049452,-0.162006,0.990288
1.37035,0.051558,-0.159978,0.989196
1.37079,0.053508,-0.162942,0.988260
1.37129,0.052260,-0.161694,0.991848
1.37179,0.049296,-0.159042,0.990366
1.37229,0.047190,-0.160758,0.991146
1.37279,0.047892,-0.162942,0.992550
1.37329,0.048204,-0.162474,0.994578
1.37379,0.046800,-0.161850,0.992628
1.37429,0.047112,-0.161382,0.989352
1.37479,0.047268,-0.163722,0.992082
1.37529,0.048906,-0.159822,0.990756
1.37579,0.047190,-0.163176,0.988026
1.37629,0.051090,-0.162864,0.990288
1.37679,0.049998,-0.160056,0.989898
1.37729,0.049920,-0.160134,0.991926
1.37779,0.049374,-0.158730,0.989976
1.37829,0.045396,-0.162474,0.992082
1.37879,0.047190,-0.160524,0.992238
1.37929,0.048906,-0.162084,0.990288
1.37973,0.051090,-0.162708,0.988650
1.38023,0.050934,-0.162786,0.990834
1.38073,0.050856,-0.161226,0.989664
1.38123,0.053586,-0.162006,0.990834
1.38173,0.052026,-0.161070,0.990054
1.38223,0.049374,-0.164112,0.988416
1.38273,0.053664,-0.158730,0.988494
1.38323,0.052182,-0.162240,0.991926
1.38373,0.050466,-0.165048,0.990210
1.38423,0.049920,-0.164034,0.991380
1.38473,0.049530,-0.162864,0.988728
1.38523,0.050856,-0.165828,0.987636
1.38573,0.052104,-0.162630,0.990054
1.38623,0.054990,-0.162240,0.989196
1.38673,0.052260,-0.160836,0.989664
1.38723,0.054834,-0.164034,0.989430
1.38773,0.050934,-0.164658,0.988728
1.38823,0.049218,-0.164970,0.988806
1.38867,0.050700,-0.162552,0.989196
1.38917,0.049374,-0.160758,0.989352
1.38967,0.049686,-0.160368,0.990834
1.39017,0.048516,-0.161382,0.989040
1.39067,0.048984,-0.160056,0.987480
1.39117,0.049218,-0.162786,0.987714
1.39167,0.051948,-0.163566,0.989508
1.39217,0.052026,-0.162084,0.991146
1.39267,0.048750,-0.160836,0.990834
1.39317,0.052026,-0.160056,0.992004
1.39367,0.051246,-0.165672,0.990912
1.39417,0.049686,-0.161772,0.989976
1.39467,0.047424,-0.160368,0.988260
1.39517,0.047970,-0.163800,0.988182
1.39567,0.050778,-0.163644,0.989508
1.39617,0.052884,-0.162162,0.992472
1.39667,0.047736,-0.160680,0.990054
1.39717,0.048360,-0.158964,0.986856
1.39764,0.046644,-0.161382,0.986778
1.39814,0.047424,-0.160446,0.989508
1.39864,0.043758,-0.157794,0.990288
1.39914,0.047268,-0.157560,0.990600
1.39964,0.052884,-0.161928,0.991536
1.40014,0.052026,-0.167934,0.991770
1.40064,0.050388,-0.165126,0.992082
1.40114,0.049530,-0.162474,0.990054
1.40164,0.048516,-0.160992,0.990444
1.40214,0.048906,-0.162552,0.990834
1.40264,0.053664,-0.159900,0.989976
1.40314,0.050622,-0.162318,0.993564
1.40364,0.053196,-0.163644,0.996840
1.40414,0.053898,-0.164892,0.991614
1.40464,0.055224,-0.161616,0.990600
1.40514,0.052338,-0.158808,0.992082
1.40564,0.052182,-0.159822,0.993642
1.40614,0.050700,-0.160914,0.990678
1.40659,0.048594,-0.160134,0.990444
1.40709,0.050700,-0.161070,0.990444
1.40759,0.048594,-0.158340,0.988026
1.40809,0.050232,-0.159822,0.987792
1.40859,0.053430,-0.159822,0.992706
1.40909,0.052260,-0.161304,0.989664
1.40959,0.051870,-0.160056,0.992706
1.41009,0.049842,-0.162084,0.989820
1.41059,0.053118,-0.165204,0.989040
1.41109,0.051480,-0.163098,0.986310
1.41159,0.049452,-0.159822,0.990210
1.41209,0.051480,-0.161070,0.993018
1.41259,0.049764,-0.164658,0.991302
1.41309,0.047424,-0.162552,0.991302
1.41359,0.049686,-0.156702,0.991302
1.41409,0.050466,-0.160134,0.991458
1.41459,0.051012,-0.160914,0.989976
1.41509,0.050544,-0.160212,0.993720
1.41553,0.052572,-0.162552,0.990990
1.41603,0.051636,-0.163098,0.991536
1.41653,0.050934,-0.162084,0.992706
1.41703,0.050154,-0.161460,0.992394
1.41753,0.044928,-0.161694,0.988416
1.41803,0.049920,-0.163488,0.988104
1.41853,0.054834,-0.162786,0.992316
1.41903,0.049530,-0.161928,0.993330
1.41953,0.046800,-0.161616,0.989820
1.42003,0.048360,-0.161304,0.991692
1.42053,0.047346,-0.163332,0.995436
1.42103,0.051402,-0.158574,0.992628
1.42153,0.050700,-0.160212,0.989274
1.42203,0.056628,-0.160368,0.988104
1.42253,0.051714,-0.162084,0.989196
1.42303,0.052572,-0.164190,0.993954
1.42353,0.049998,-0.161070,0.990366
1.42403,0.051090,-0.159822,0.991302
1.42447,0.052494,-0.163098,0.993174
1.42497,0.047970,-0.161772,0.993798
1.42547,0.050076,-0.160368,0.995202
1.42597,0.051636,-0.161616,0.992784
1.42647,0.048906,-0.158808,0.992706
1.42697,0.051246,-0.161382,0.991848
1.42747,0.052650,-0.161226,0.991224
1.42797,0.049998,-0.159354,0.992160
1.42847,0.051168,-0.162006,0.992160
1.42897,0.051168,-0.160758,0.990834
1.42947,0.052104,-0.162084,0.989586
1.42997,0.049764,-0.162084,0.992238
1.43047,0.049452,-0.162630,0.990990
1.43097,0.049608,-0.162942,0.989898
1.43147,0.046800,-0.160368,0.990756
1.43197,0.052494,-0.162786,0.989898
1.43247,0.052884,-0.164190,0.990054
1.43297,0.047346,-0.166842,0.988650
1.43341,0.046800,-0.164814,0.989976
1.43391,0.050466,-0.161928,0.990756
1.43441,0.049374,-0.163410,0.993408
1.43491,0.049374,-0.167154,0.990132
1.43541,0.050622,-0.164736,0.993408
1.43591,0.051948,-0.160446,0.994032
1.43641,0.050700,-0.162084,0.988962
1.43691,0.050934,-0.165360,0.988026
1.43741,0.049452,-0.163098,0.988416
1.43791,0.052182,-0.162786,0.991458
1.43841,0.051012,-0.162474,0.989274
1.43891,0.051246,-0.164112,0.992082
1.43941,0.052494,-0.159510,0.992238
1.43991,0.048204,-0.162162,0.991926
1.44041,0.048672,-0.163488,0.991536
1.44091,0.048750,-0.160602,0.991926
1.44141,0.050310,-0.159822,0.988884
1.44191,0.048048,-0.160134,0.989664
1.44235,0.050232,-0.157794,0.988572
1.44285,0.049140,-0.158964,0.988572
1.44335,0.045162,-0.164034,0.987168
1.44385,0.047814,-0.164736,0.989898
1.44435,0.047190,-0.162162,0.986544
1.44485,0.048828,-0.160602,0.987948
1.44535,0.049296,-0.158652,0.988338
1.44585,0.049920,-0.161226,0.987714
1.44635,0.050154,-0.158808,0.989586
1.44685,0.047190,-0.162630,0.989352
1.44735,0.047658,-0.161226,0.988884
1.44785,0.048360,-0.163722,0.988728
1.44835,0.048516,-0.162318,0.989040
1.44885,0.049218,-0.160290,0.990756
1.44935,0.051948,-0.160524,0.987948
1.44985,0.047892,-0.160056,0.989508
1.45035,0.050544,-0.163020,0.988104
1.45085,0.048126,-0.163176,0.988494
1.45129,0.048750,-0.160290,0.989352
1.45179,0.047970,-0.160446,0.994110
1.45229,0.051168,-0.159276,0.995280
1.45279,0.048984,-0.159978,0.990054
1.45329,0.051324,-0.160524,0.990210
1.45379,0.054210,-0.159744,0.988182
1.45429,0.050700,-0.163800,0.992628
1.45479,0.051948,-0.165906,0.990054
1.45529,0.047970,-0.164580,0.991146
1.45579,0.050700,-0.161850,0.989586
1.45629,0.051480,-0.165360,0.991224
1.45679,0.052728,-0.165360,0.990210
1.45729,0.050778,-0.164658,0.991770
1.45779,0.050076,-0.162162,0.991770
1.45829,0.046566,-0.164268,0.992394
1.45879,0.046722,-0.163644,0.992628
1.45929,0.048594,-0.163488,0.992862
1.45979,0.050544,-0.161148,0.993174
1.46024,0.052884,-0.163332,0.993720
1.46074,0.047658,-0.159900,0.992082
1.46124,0.043680,-0.160446,0.991146
1.46174,0.043446,-0.164190,0.992550
1.46224,0.052494,-0.163332,0.995514
1.46274,0.052728,-0.162396,0.991614
1.46324,0.047814,-0.161538,0.991692
1.46374,0.049998,-0.163566,0.990054
1.46424,0.052884,-0.164112,0.992862
1.46474,0.049686,-0.162942,0.991068
1.46524,0.045318,-0.162084,0.991224
1.46574,0.050388,-0.160758,0.989196
1.46624,0.053040,-0.156000,0.987168
1.46674,0.051168,-0.159900,0.989664
1.46724,0.051792,-0.159588,0.993096
1.46774,0.052182,-0.161304,0.992316
1.46824,0.052182,-0.160992,0.989040
1.46874,0.052806,-0.162318,0.991536
1.46918,0.051714,-0.161148,0.992316
1.46968,0.049530,-0.159900,0.993486
1.47018,0.050076,-0.164268,0.990990
1.47068,0.051246,-0.161928,0.990132
1.47118,0.052026,-0.159588,0.988338
1.47168,0.048750,-0.161070,0.993252
1.47218,0.048828,-0.161928,0.992706
1.47268,0.053040,-0.164424,0.991848
1.47318,0.048828,-0.164424,0.993798
1.47368,0.046488,-0.159666,0.993018
1.47418,0.050310,-0.163878,0.994188
1.47468,0.051090,-0.158106,0.991224
1.47518,0.051402,-0.158262,0.989430
1.47568,0.049374,-0.160680,0.989742
1.47618,0.045006,-0.161616,0.990288
1.47668,0.051402,-0.161226,0.990366
1.47718,0.053352,-0.162786,0.991770
1.47768,0.052728,-0.160290,0.995592
1.47812,0.050934,-0.162162,0.988962
1.47862,0.053274,-0.160212,0.993174
1.47912,0.049218,-0.158808,0.993954
1.47962,0.051636,-0.159822,0.992394
1.48012,0.050232,-0.160524,0.994422
1.48062,0.047502,-0.160524,0.991068
1.48112,0.049842,-0.161304,0.988962
1.48162,0.048360,-0.161304,0.989976
1.48212,0.045864,-0.159822,0.993330
1.48262,0.047658,-0.160524,0.991068
1.48312,0.046956,-0.160992,0.992238
1.48362,0.045162,-0.162630,0.988182
1.48412,0.045240,-0.162864,0.991146
1.48462,0.050466,-0.160602,0.994344
1.48512,0.047658,-0.160758,0.994422
1.48562,0.045786,-0.160992,0.990600
1.48612,0.047346,-0.157638,0.991458
1.48662,0.047970,-0.163176,0.990834
1.48709,0.050232,-0.158964,0.987012
1.48759,0.050778,-0.161226,0.990678
1.48809,0.050544,-0.161772,0.991146
1.48859,0.053664,-0.159432,0.990912
1.48909,0.050700,-0.159354,0.989898
1.48959,0.047970,-0.165126,0.991926
1.49009,0.051324,-0.161850,0.991380
1.49059,0.049998,-0.162006,0.990912
1.49109,0.050388,-0.160836,0.987168
1.49159,0.051870,-0.162396,0.990054
1.49209,0.054054,-0.162864,0.993408
1.49259,0.050544,-0.160368,0.994734
1.49309,0.050310,-0.158106,0.990756
1.49359,0.051558,-0.162474,0.988338
1.49409,0.050700,-0.164814,0.988104
1.49459,0.046410,-0.166062,0.992160
1.49509,0.052884,-0.162162,0.988494
1.49559,0.049920,-0.160836,0.989820
1.49606,0.052962,-0.159042,0.993096
1.49656,0.053118,-0.159432,0.993720
1.49706,0.045240,-0.162630,0.991926
1.49756,0.045630,-0.162708,0.990132
1.49806,0.050310,-0.162006,0.990990
1.49856,0.053274,-0.161148,0.991458
1.49906,0.051558,-0.162786,0.991536
1.49956,0.048438,-0.161382,0.993486
1.50006,0.052494,-0.163566,0.994032
1.50056,0.054210,-0.160992,0.991614
1.50106,0.050076,-0.162006,0.989742
1.50156,0.051948,-0.158262,0.989508
1.50206,0.048438,-0.159120,0.989820
1.50256,0.048984,-0.166218,0.990366
1.50306,0.052260,-0.163566,0.991536
1.50356,0.052962,-0.158574,0.992472
1.50406,0.050388,-0.158886,0.992550
1.50456,0.052416,-0.160290,0.991302
1.50497,0.050934,-0.161070,0.990834
1.50547,0.050934,-0.162474,0.990132
1.50597,0.046722,-0.165360,0.987948
1.50647,0.051792,-0.161928,0.988494
1.50697,0.051402,-0.160134,0.991302
1.50747,0.047580,-0.159978,0.991146
1.50797,0.048516,-0.161382,0.992316
1.50847,0.048984,-0.164268,0.990834
1.50897,0.054288,-0.162162,0.989508
1.50947,0.053430,-0.162942,0.990522
1.50997,0.051714,-0.163020,0.990834
1.51047,0.052650,-0.158028,0.987558
1.51097,0.052884,-0.157560,0.991536
1.51147,0.055926,-0.161148,0.993330
1.51197,0.051168,-0.160212,0.988572
1.51247,0.051480,-0.164346,0.989430
1.51297,0.053196,-0.163644,0.987870
1.51347,0.053118,-0.163176,0.986856
1.51392,0.052494,-0.164892,0.991146
1.51442,0.050466,-0.166374,0.990990
1.51492,0.053040,-0.166842,0.990678
1.51542,0.052884,-0.164190,0.991848
1.51592,0.052494,-0.164736,0.990912
1.51642,0.049374,-0.163878,0.990678
1.51692,0.048282,-0.162708,0.990522
1.51742,0.051636,-0.163254,0.988416
1.51792,0.055692,-0.164736,0.988338
1.51842,0.051246,-0.163332,0.989742
1.51892,0.051168,-0.165750,0.987246
1.51942,0.053040,-0.165828,0.989664
1.51992,0.051714,-0.163566,0.989040
1.52042,0.053976,-0.159900,0.991536
1.52092,0.052260,-0.162318,0.989742
1.52142,0.053508,-0.160368,0.988650
1.52192,0.048594,-0.160836,0.989976
1.52242,0.051636,-0.161070,0.993174
1.52286,0.052884,-0.164034,0.992784
1.52336,0.050856,-0.164502,0.990522
1.52386,0.049530,-0.164034,0.991848
1.52436,0.055770,-0.164268,0.990054
1.52486,0.053586,-0.161538,0.985530
1.52536,0.051480,-0.161538,0.988806
1.52586,0.052650,-0.161694,0.990756
1.52636,0.052416,-0.158808,0.989976
1.52686,0.051246,-0.159510,0.989508
1.52736,0.050388,-0.161148,0.989274
1.52786,0.049062,-0.166218,0.988026
1.52836,0.049998,-0.162474,0.990366
1.52886,0.050388,-0.158730,0.987246
1.52936,0.050622,-0.160446,0.987402
1.52986,0.052962,-0.161772,0.991614
1.53036,0.053586,-0.164892,0.991302
1.53086,0.054990,-0.164658,0.991224
1.53136,0.052260,-0.163566,0.990678
1.53180,0.051714,-0.164346,0.988572
1.53230,0.054834,-0.162318,0.992706
1.53280,0.046020,-0.161850,0.990054
1.53330,0.047502,-0.164970,0.991848
1.53380,0.052104,-0.164970,0.991458
1.53430,0.051012,-0.167544,0.994578
1.53480,0.050934,-0.165438,0.989274
1.53530,0.046254,-0.164658,0.991146
1.53580,0.049842,-0.167388,0.987558
1.53630,0.052572,-0.168246,0.989508
1.53680,0.047736,-0.166140,0.988416
1.53730,0.046956,-0.164814,0.987636
1.53780,0.052572,-0.163956,0.989196
1.53830,0.051792,-0.162162,0.990366
1.53880,0.052728,-0.162396,0.992082
1.53930,0.050310,-0.163644,0.991068
1.53980,0.051090,-0.158964,0.990132
1.54030,0.050466,-0.160212,0.989898
1.54074,0.052338,-0.159198,0.992862
1.54124,0.055770,-0.159042,0.992004
1.54174,0.049452,-0.160212,0.993876
1.54224,0.048438,-0.159120,0.989352
1.54274,0.050622,-0.161772,0.989352
1.54324,0.050700,-0.160992,0.992160
1.54374,0.049218,-0.159822,0.990054
1.54424,0.045084,-0.161226,0.987558
1.54474,0.052494,-0.162162,0.987870
1.54524,0.051792,-0.165282,0.989040
1.54574,0.050388,-0.165906,0.988806
1.54624,0.049764,-0.163566,0.990834
1.54674,0.055536,-0.160758,0.988182
1.54724,0.051870,-0.159354,0.988104
1.54774,0.052728,-0.162006,0.988104
1.54824,0.049140,-0.160758,0.991146
1.54874,0.050232,-0.159666,0.992316
1.54924,0.049920,-0.164112,0.990210
1.54968,0.051636,-0.165516,0.991614
1.55018,0.048126,-0.164424,0.992004
1.55068,0.054522,-0.166608,0.988806
1.55118,0.049998,-0.162474,0.989352
1.55168,0.051012,-0.161460,0.988572
1.55218,0.051636,-0.164268,0.989820
1.55268,0.051324,-0.162786,0.985296
1.55318,0.047658,-0.164580,0.986388
1.55368,0.053664,-0.162942,0.988650
1.55418,0.052572,-0.161772,0.989976
1.55468,0.050154,-0.162708,0.991146
1.55518,0.052182,-0.165048,0.991536
1.55568,0.047190,-0.163410,0.990834
1.55618,0.049764,-0.161850,0.990834
1.55668,0.049218,-0.167778,0.989898
1.55718,0.052650,-0.163098,0.993252
1.55768,0.052728,-0.163878,0.990522
1.55818,0.049218,-0.165126,0.988806
1.55862,0.048672,-0.166686,0.991536
1.55912,0.052026,-0.161694,0.987324
1.55962,0.049764,-0.160212,0.990912
1.56012,0.055614,-0.159822,0.990522
1.56062,0.055536,-0.158028,0.988650
1.56112,0.050934,-0.161538,0.987636
1.56162,0.046332,-0.160134,0.988416
1.56212,0.048048,-0.161928,0.994656
1.56262,0.047970,-0.162864,0.994188
1.56312,0.053430,-0.161694,0.988650
1.56362,0.051012,-0.159120,0.986934
1.56412,0.046098,-0.159042,0.989586
1.56462,0.046176,-0.161772,0.993642
1.56512,0.049608,-0.161460,0.992940
1.56562,0.050778,-0.160992,0.992628
1.56612,0.049608,-0.160290,0.992628
1.56662,0.051012,-0.161928,0.992862
1.56712,0.050934,-0.162084,0.993642
1.56757,0.050778,-0.161850,0.990834
1.56807,0.048672,-0.161538,0.991848
1.56857,0.047892,-0.161928,0.991068
1.56907,0.045474,-0.162630,0.989040
1.56957,0.047814,-0.159198,0.994500
1.57007,0.049842,-0.160368,0.993252
1.57057,0.049920,-0.162786,0.992316
1.57107,0.050154,-0.163254,0.988962
1.57157,0.052182,-0.164346,0.990210
1.57207,0.055224,-0.159666,0.992394
1.57257,0.050856,-0.158964,0.989664
1.57307,0.049218,-0.161382,0.988806
1.57357,0.047424,-0.164268,0.991536
1.57407,0.048516,-0.163722,0.992706
1.57457,0.049218,-0.164892,0.989664
1.57507,0.051480,-0.164814,0.993564
1.57557,0.048048,-0.161772,0.990522
1.57607,0.049296,-0.160836,0.988104
1.57651,0.049764,-0.163254,0.991692
1.57701,0.053352,-0.159354,0.991224
1.57751,0.047736,-0.159042,0.988416
1.57801,0.048828,-0.166374,0.986388
1.57851,0.049608,-0.164658,0.990366
1.57901,0.050934,-0.165828,0.989430
1.57951,0.049140,-0.162864,0.989040
1.58001,0.045630,-0.162474,0.992394
1.58051,0.050076,-0.164034,0.994656
1.58101,0.050544,-0.161460,0.992472
1.58151,0.050778,-0.164112,0.995280
1.58201,0.057564,-0.166686,0.992940
1.58251,0.055380,-0.159900,0.993954
1.58301,0.053118,-0.160212,0.992784
1.58351,0.053274,-0.162084,0.989586
1.58401,0.050622,-0.164892,0.991146
1.58451,0.047268,-0.163722,0.990210
1.58501,0.048594,-0.162630,0.989820
1.58548,0.049296,-0.162864,0.988884
1.58598,0.050076,-0.162084,0.990444
1.58648,0.048594,-0.163488,0.990522
1.58698,0.047970,-0.161070,0.991146
1.58748,0.045162,-0.159276,0.989274
1.58798,0.048204,-0.158652,0.991770
1.58848,0.048984,-0.158184,0.994500
1.58898,0.050076,-0.161538,0.992706
1.58948,0.049296,-0.163332,0.990834
1.58998,0.051090,-0.160602,0.990366
1.59048,0.050388,-0.162084,0.988260
1.59098,0.048126,-0.164112,0.992706
1.59148,0.045786,-0.160836,0.991770
1.59198,0.049140,-0.160212,0.991068
1.59248,0.051792,-0.160446,0.990522
1.59298,0.051012,-0.163878,0.989508
1.59348,0.045786,-0.164658,0.986310
1.59398,0.047970,-0.161850,0.990678
1.59442,0.049530,-0.164736,0.989976
1.59492,0.046566,-0.165048,0.990054
1.59542,0.047736,-0.164034,0.988572
1.59592,0.049374,-0.161226,0.992004
1.59642,0.051636,-0.163956,0.989274
1.59692,0.049530,-0.164190,0.987870
1.59742,0.045864,-0.163566,0.992628
1.59792,0.046800,-0.163020,0.990600
1.59842,0.047892,-0.164268,0.991692
1.59892,0.050154,-0.158574,0.993018
1.59942,0.048438,-0.160524,0.991068
1.59992,0.049140,-0.159822,0.990444
1.60042,0.052260,-0.160134,0.988962
1.60092,0.052494,-0.162318,0.990054
1.60142,0.045084,-0.163332,0.993720
1.60192,0.046332,-0.163410,0.990834
1.60242,0.051480,-0.162396,0.992472
1.60292,0.052884,-0.163644,0.990678
1.60336,0.050232,-0.157482,0.988416
1.60386,0.051168,-0.158184,0.988728
1.60436,0.049296,-0.160056,0.990288
1.60486,0.049062,-0.165204,0.992628
1.60536,0.048672,-0.161772,0.997776
1.60586,0.050934,-0.162162,0.994968
1.60636,0.051870,-0.164112,0.994500
1.60686,0.049920,-0.160602,0.989898
1.60736,0.050310,-0.159588,0.988650
1.60786,0.047658,-0.159978,0.991380
1.60836,0.051870,-0.159978,0.990288
1.60886,0.049374,-0.162786,0.989274
1.60936,0.048360,-0.159198,0.988806
1.60986,0.047736,-0.164736,0.989040
1.61036,0.053274,-0.161304,0.994422
1.61086,0.052026,-0.158106,0.993798
1.61136,0.050466,-0.159042,0.993096
1.61186,0.052884,-0.164580,0.986934
1.61230,0.051168,-0.165048,0.990912
1.61280,0.054366,-0.160602,0.994500
1.61330,0.050778,-0.162942,0.991380
1.61380,0.051948,-0.162318,0.989664
1.61430,0.046722,-0.164658,0.993018
1.61480,0.049842,-0.162708,0.987558
1.61530,0.050388,-0.160524,0.992862
1.61580,0.048906,-0.160524,0.991692
1.61630,0.050622,-0.163800,0.990912
1.61680,0.050778,-0.158808,0.991458
1.61730,0.051558,-0.164658,0.992784
1.61780,0.047424,-0.168090,0.995748
1.61830,0.047424,-0.163878,0.993174
1.61880,0.047424,-0.161070,0.989040
1.61930,0.049608,-0.165360,0.990756
1.61980,0.051402,-0.164658,0.991692
1.62030,0.050388,-0.162084,0.992940
1.62080,0.049842,-0.164736,0.990834
1.62125,0.048438,-0.162942,0.992472
1.62175,0.048828,-0.160368,0.994500
1.62225,0.050388,-0.163020,0.994968
1.62275,0.047034,-0.165126,0.992394
1.62325,0.048282,-0.162006,0.992238
1.62375,0.052260,-0.161148,0.993720
1.62425,0.048984,-0.160524,0.991146
1.62475,0.051948,-0.163566,0.992316
1.62525,0.051948,-0.161070,0.992784
1.62575,0.050388,-0.160056,0.992316
1.62625,0.051480,-0.157950,0.992160
1.62675,0.049920,-0.159900,0.990912
1.62725,0.054132,-0.158496,0.993876
1.62775,0.047268,-0.159666,0.993096
1.62825,0.045084,-0.159354,0.990210
1.62875,0.048516,-0.158730,0.989976
1.62925,0.048984,-0.159588,0.991380
1.62975,0.048594,-0.161460,0.989196
1.63019,0.053040,-0.163254,0.989118
1.63069,0.051090,-0.161070,0.993408
1.63119,0.047970,-0.161460,0.991848
1.63169,0.050232,-0.163956,0.993408
1.63219,0.050310,-0.164814,0.989586
1.63269,0.050076,-0.162006,0.986388
1.63319,0.048360,-0.162006,0.986466
1.63369,0.050466,-0.162240,0.991224
1.63419,0.051558,-0.162318,0.992940
1.63469,0.051168,-0.158418,0.993798
1.63519,0.049452,-0.162084,0.990600
1.63569,0.054678,-0.163410,0.991224
1.63619,0.054054,-0.164736,0.992472
1.63669,0.053820,-0.165516,0.993408
1.63719,0.050622,-0.162396,0.992394
1.63769,0.050622,-0.159120,0.993174
1.63819,0.050076,-0.163644,0.990054
1.63869,0.051168,-0.164892,0.989586
1.63913,0.052260,-0.162474,0.991614
1.63963,0.052806,-0.160680,0.990756
1.64013,0.053898,-0.161616,0.987012
1.64063,0.049998,-0.161928,0.988182
1.64113,0.047346,-0.161850,0.989586
1.64163,0.051090,-0.161616,0.989196
1.64213,0.052650,-0.160758,0.987480
1.64263,0.049998,-0.162474,0.986388
1.64313,0.053352,-0.163254,0.988884
1.64363,0.050388,-0.163488,0.989508
1.64413,0.050310,-0.160368,0.992706
1.64463,0.053040,-0.161538,0.988104
1.64513,0.049686,-0.156624,0.990756
1.64563,0.050856,-0.158262,0.992472
1.64613,0.052260,-0.161850,0.990288
1.64663,0.049296,-0.160368,0.988182
1.64713,0.050232,-0.163332,0.991770
1.64763,0.052260,-0.161694,0.990756
1.64807,0.053664,-0.162162,0.991146
1.64857,0.048984,-0.158184,0.992706
1.64907,0.048594,-0.162240,0.992706
1.64957,0.048750,-0.162396,0.992004
1.65007,0.048906,-0.159900,0.990522
1.65057,0.046956,-0.162162,0.992082
1.65107,0.053430,-0.159432,0.989898
1.65157,0.057174,-0.162552,0.993564
1.65207,0.051168,-0.161382,0.993096
1.65257,0.051714,-0.159042,0.987402
1.65307,0.048906,-0.161070,0.986310
1.65357,0.048906,-0.161928,0.990834
1.65407,0.051012,-0.163800,0.990912
1.65457,0.047580,-0.162864,0.988494
1.65507,0.050154,-0.163878,0.987870
1.65557,0.051402,-0.166218,0.991224
1.65607,0.048672,-0.164424,0.993174
1.65657,0.049686,-0.157482,0.989664
1.65701,0.046566,-0.162474,0.989898
1.65751,0.051636,-0.158808,0.990366
1.65801,0.051558,-0.162318,0.987714
1.65851,0.048126,-0.160212,0.987636
1.65901,0.049530,-0.164814,0.991146
1.65951,0.049218,-0.166530,0.989664
1.66001,0.048438,-0.162708,0.989664
1.66051,0.049920,-0.161304,0.988728
1.66101,0.051558,-0.162240,0.988494
1.66151,0.052494,-0.165048,0.991614
1.66201,0.047268,-0.164268,0.989664
1.66251,0.048204,-0.163644,0.993486
1.66301,0.047892,-0.162084,0.992862
1.66351,0.047346,-0.161538,0.988026
1.66401,0.050934,-0.161850,0.991848
1.66451,0.049140,-0.160758,0.989196
1.66501,0.047190,-0.162084,0.994422
