TotalSeconds	OD-TurningStrainRaw0	OD-TurningStrainRaw1
81.0462793	6938193	8869029
81.0487793	6938306	8869199
81.0512793	6938356	8869311
81.0537793	6938334	8869349
81.0562793	6938241	8869306
81.0587793	6938087	8869191
81.0612793	6937886	8869018
81.0637793	6937653	8868811
81.065592	6937400	8868587
81.068092	6937131	8868360
81.070592	6936849	8868130
81.073092	6936547	8867889
81.075592	6936218	8867623
81.078092	6935865	8867327
81.080592	6935503	8867012
81.083092	6935166	8866706
81.085592	6934907	8866467
81.088092	6934794	8866362
81.090592	6934887	8866458
81.093092	6935217	8866786
81.095592	6935769	8867332
81.098092	6936474	8868027
81.100592	6937216	8868757
81.103092	6937861	8869387
81.105592	6938288	8869801
81.108092	6938424	8869927
81.110592	6938265	8869762
81.113092	6937881	8869374
81.115592	6937386	8868875
81.118092	6936913	8868394
81.120592	6936570	8868040
81.123092	6936420	8867873
81.125592	6936467	8867901
81.128092	6936665	8868079
81.130592	6936938	8868333
81.133092	6937204	8868581
81.135592	6937396	8868757
81.138092	6937475	8868818
81.140592	6937428	8868753
81.143092	6937269	8868577
81.145592	6937031	8868329
81.148092	6936748	8868047
81.150592	6936454	8867769
81.153092	6936180	8867526
81.155592	6935953	8867341
81.158092	6935793	8867224
81.160592	6935715	8867180
81.163092	6935728	8867207
81.165592	6935833	8867301
81.168092	6936021	8867452
81.170592	6936268	8867641
81.173092	6936537	8867841
81.175592	6936776	8868015
81.178092	6936938	8868129
81.180592	6936986	8868156
81.183092	6936911	8868088
81.185592	6936734	8867944
81.188092	6936506	8867763
81.190592	6936294	8867601
81.193092	6936163	8867511
81.195592	6936161	8867534
81.198092	6936307	8867687
81.200592	6936593	8867962
81.203092	6936986	8868335
81.2051184	6937444	8868770
81.2076184	6937921	8869228
81.2101184	6938377	8869672
81.2126184	6938780	8870072
81.2151184	6939103	8870398
81.2176184	6939326	8870627
81.2201184	6939439	8870746
81.2226184	6939441	8870746
81.2251184	6939333	8870629
81.2276184	6939131	8870408
81.2301184	6938857	8870104
81.2326184	6938534	8869746
81.2351184	6938190	8869365
81.2376184	6937858	8868998
81.2401184	6937573	8868686
81.2426184	6937368	8868466
81.2451184	6937270	8868368
81.2476184	6937292	8868404
81.2501184	6937426	8868562
81.2526184	6937643	8868810
81.2551184	6937893	8869092
81.2576184	6938117	8869341
81.2601184	6938258	8869498
81.2626184	6938282	8869524
81.2651184	6938177	8869411
81.2676184	6937965	8869183
81.2701184	6937690	8868889
81.2726184	6937407	8868590
81.2751184	6937174	8868348
81.2776184	6937028	8868200
81.2801184	6936980	8868156
81.2826184	6937023	8868201
81.2851184	6937130	8868301
81.2876184	6937269	8868416
81.2901184	6937408	8868514
81.2926184	6937528	8868576
81.2951184	6937624	8868610
81.2976184	6937704	8868633
81.3001184	6937778	8868671
81.3026184	6937856	8868744
81.3051184	6937938	8868855
81.3076184	6938011	8868990
81.3101184	6938057	8869121
81.3126184	6938056	8869216
81.3151184	6938000	8869253
81.3176184	6937897	8869232
81.3201184	6937772	8869170
81.3226184	6937665	8869104
81.3251184	6937613	8869074
81.3276184	6937646	8869109
81.3301184	6937774	8869222
81.3326184	6937989	8869404
81.3351184	6938264	8869629
81.3376184	6938566	8869864
81.3401184	6938862	8870083
81.3426184	6939131	8870273
81.3446448	6939360	8870432
81.3471448	6939545	8870568
81.3496448	6939679	8870689
81.3521448	6939753	8870791
81.3546448	6939752	8870857
81.3571448	6939649	8870853
81.3596448	6939414	8870731
81.3621448	6939020	8870443
81.3646448	6938453	8869951
81.3671448	6937726	8869253
81.3696448	6936883	8868383
81.3721448	6936000	8867420
81.3746448	6935175	8866478
81.3771448	6934505	8865676
81.3796448	6934069	8865120
81.3821448	6933907	8864873
81.3846448	6934013	8864941
81.3871448	6934337	8865275
81.3896448	6934797	8865784
81.3921448	6935298	8866359
81.3946448	6935761	8866898
81.3971448	6936133	8867336
81.3996448	6936399	8867644
81.4021448	6936573	8867836
81.4046448	6936687	8867947
81.4071448	6936775	8868018
81.4096448	6936861	8868083
81.4121448	6936950	8868153
81.4146448	6937030	8868223
81.4171448	6937076	8868270
81.4196448	6937064	8868268
81.4221448	6936980	8868200
81.4246448	6936824	8868065
81.4271448	6936614	8867877
81.4296448	6936382	8867662
81.4321448	6936158	8867450
81.4346448	6935973	8867269
81.4371448	6935845	8867136
81.4396448	6935777	8867057
81.4421448	6935755	8867018
81.4446448	6935757	8867000
81.4471448	6935760	8866981
81.4496448	6935750	8866948
81.4521448	6935727	8866903
81.4546448	6935707	8866864
81.4571448	6935719	8866860
81.4596448	6935793	8866924
81.4621448	6935951	8867080
81.4646448	6936199	8867332
81.4671448	6936521	8867661
81.4696448	6936881	8868030
81.4721448	6937233	8868387
81.4746448	6937530	8868681
81.4771448	6937736	8868872
81.4796448	6937834	8868942
81.4821448	6937829	8868897
81.4841711	6937745	8868764
81.4866711	6937612	8868579
81.4891711	6937462	8868382
81.4916711	6937310	8868194
81.4941711	6937154	8868018
81.4966711	6936980	8867845
81.4991711	6936777	8867662
81.5016711	6936549	8867473
81.5041711	6936329	8867307
81.5066711	6936174	8867218
81.5091711	6936149	8867262
81.5116711	6936297	8867478
81.5141711	6936619	8867861
81.5166711	6937064	8868353
81.5191711	6937532	8868851
81.5216711	6937903	8869230
81.5241711	6938068	8869382
81.5266711	6937968	8869248
81.5291711	6937616	8868846
81.5316711	6937090	8868257
81.5341711	6936510	8867609
81.5366711	6936007	8867038
81.5391711	6935685	8866654
81.5416711	6935600	8866522
81.5441711	6935757	8866653
81.5466711	6936114	8867009
81.5491711	6936599	8867520
81.5516711	6937136	8868108
81.5541711	6937652	8868691
81.5566711	6938089	8869201
81.5591711	6938404	8869578
81.5616711	6938568	8869784
81.5641711	6938573	8869798
81.5666711	6938421	8869622
81.5691711	6938138	8869285
81.5716711	6937768	8868843
81.5741711	6937370	8868371
81.5766711	6937006	8867948
81.5791711	6936730	8867640
81.5816711	6936582	8867494
81.5841711	6936583	8867529
81.5866711	6936730	8867734
81.5891711	6936999	8868070
81.5916711	6937342	8868478
81.5941711	6937704	8868890
81.5966711	6938025	8869242
81.5991711	6938260	8869484
81.6016711	6938379	8869592
81.6041711	6938381	8869570
81.6066711	6938287	8869444
81.6091711	6938134	8869261
81.6116711	6937968	8869069
81.6141711	6937823	8868910
81.6166711	6937722	8868809
81.6191711	6937669	8868769
81.6216711	6937653	8868778
81.623667	6937657	8868815
81.626167	6937661	8868856
81.628667	6937655	8868884
81.631167	6937634	8868891
81.633667	6937597	8868872
81.636167	6937542	8868826
81.638667	6937471	8868755
81.641167	6937388	8868666
81.643667	6937304	8868569
81.646167	6937239	8868485
81.648667	6937225	8868446
81.651167	6937295	8868486
81.653667	6937474	8868635
81.656167	6937768	8868901
81.658667	6938151	8869265
81.661167	6938576	8869681
81.663667	6938979	8870085
81.666167	6939296	8870409
81.668667	6939477	8870598
81.671167	6939507	8870628
81.673667	6939401	8870509
81.676167	6939200	8870281
81.678667	6938956	8869997
81.681167	6938709	8869706
81.683667	6938483	8869441
81.686167	6938279	8869216
81.688667	6938079	8869022
81.691167	6937859	8868842
81.693667	6937601	8868659
81.696167	6937305	8868464
81.698667	6936992	8868267
81.701167	6936697	8868084
81.703667	6936459	8867934
81.706167	6936313	8867837
81.708667	6936277	8867801
81.711167	6936347	8867826
81.713667	6936501	8867901
81.716167	6936702	8868006
81.718667	6936904	8868117
81.721167	6937063	8868209
81.723667	6937151	8868262
81.726167	6937152	8868263
81.728667	6937074	8868212
81.731167	6936944	8868123
81.733667	6936805	8868026
81.736167	6936700	8867952
81.738667	6936665	8867931
81.741167	6936716	8867982
81.743667	6936848	8868102
81.746167	6937034	8868270
81.748667	6937229	8868449
81.751167	6937390	8868597
81.753667	6937484	8868682
81.756167	6937503	8868692
81.758667	6937459	8868639
81.761167	6937386	8868555
81.7631934	6937321	8868481
81.7656934	6937296	8868454
81.7681934	6937325	8868493
81.7706934	6937400	8868597
81.7731934	6937498	8868742
81.7756934	6937579	8868888
81.7781934	6937602	8868986
81.7806934	6937531	8868996
81.7831934	6937346	8868889
81.7856934	6937046	8868662
81.7881934	6936658	8868338
81.7906934	6936232	8867968
81.7931934	6935839	8867623
81.7956934	6935550	8867374
81.7981934	6935425	8867279
81.8006934	6935494	8867365
81.8031934	6935748	8867621
81.8056934	6936140	8868000
81.8081934	6936597	8868431
81.8106934	6937038	8868836
81.8131934	6937396	8869156
81.8156934	6937638	8869359
81.8181934	6937761	8869446
81.8206934	6937790	8869440
81.8231934	6937763	8869373
81.8256934	6937713	8869272
81.8281934	6937661	8869155
81.8306934	6937613	8869029
81.8331934	6937567	8868896
81.8356934	6937522	8868764
81.8381934	6937488	8868656
81.8406934	6937484	8868601
81.8431934	6937531	8868626
81.8456934	6937643	8868748
81.8481934	6937818	8868956
81.8506934	6938025	8869213
81.8531934	6938217	8869458
81.8556934	6938334	8869619
81.8581934	6938321	8869638
81.8606934	6938146	8869481
81.8631934	6937809	8869152
81.8656934	6937342	8868694
81.8681934	6936811	8868179
81.8706934	6936297	8867696
81.8731934	6935885	8867327
81.8756934	6935642	8867134
81.8781934	6935607	8867147
81.8806934	6935784	8867357
81.8831934	6936141	8867724
81.8856934	6936619	8868187
81.8881934	6937145	8868674
81.8906934	6937642	8869116
81.8931934	6938046	8869458
81.8956934	6938308	8869660
81.8981934	6938405	8869705
81.9006934	6938337	8869596
81.9027197	6938125	8869357
81.9052197	6937805	8869028
81.9077197	6937420	8868653
81.9102197	6937004	8868269
81.9127197	6936581	8867900
81.9152197	6936164	8867555
81.9177197	6935763	8867234
81.9202197	6935394	8866936
81.9227197	6935085	8866677
81.9252197	6934879	8866484
81.9277197	6934816	8866397
81.9302197	6934922	8866448
81.9327197	6935188	8866645
81.9352197	6935564	8866960
81.9377197	6935963	8867326
81.9402197	6936289	8867656
81.9427197	6936461	8867872
81.9452197	6936439	8867922
81.9477197	6936244	8867806
81.9502197	6935942	8867569
81.9527197	6935623	8867280
81.9552197	6935373	8867015
81.9577197	6935247	8866828
81.9602197	6935254	8866738
81.9627197	6935367	8866734
81.9652197	6935535	8866786
81.9677197	6935708	8866861
81.9702197	6935853	8866939
81.9727197	6935960	8867017
81.9752197	6936042	8867105
81.9777197	6936118	8867215
81.9802197	6936209	8867360
81.9827197	6936329	8867544
81.9852197	6936476	8867761
81.9877197	6936640	8867995
81.9902197	6936804	8868230
81.9927197	6936950	8868445
81.9952197	6937056	8868622
81.9977197	6937109	8868742
82.0002197	6937104	8868799
82.0027197	6937049	8868796
82.0052197	6936967	8868751
82.0077197	6936888	8868691
82.0102197	6936845	8868646
82.0127197	6936861	8868638
82.0152197	6936942	8868671
82.0177197	6937070	8868729
82.0202197	6937212	8868780
82.0227197	6937328	8868790
82.0252197	6937386	8868732
82.0277197	6937372	8868602
82.0302197	6937298	8868421
82.0327197	6937192	8868226
82.0352197	6937090	8868061
82.0377197	6937020	8867956
82.0402197	6936991	8867915
82.0422156	6936987	8867917
82.0447156	6936972	8867917
82.0472156	6936909	8867869
82.0497156	6936765	8867737
82.0522156	6936521	8867503
82.0547156	6936178	8867171
82.0572156	6935758	8866774
82.0597156	6935302	8866360
82.0622156	6934866	8865989
82.0647156	6934512	8865722
82.0672156	6934301	8865614
82.0697156	6934285	8865706
82.0722156	6934493	8866010
82.0747156	6934920	8866510
82.0772156	6935526	8867156
82.0797156	6936234	8867872
82.0822156	6936949	8868568
82.0847156	6937574	8869158
82.0872156	6938030	8869574
82.0897156	6938277	8869791
82.0922156	6938321	8869820
82.0947156	6938201	8869706
82.0972156	6937985	8869514
82.0997156	6937739	8869306
82.1022156	6937523	8869135
82.1047156	6937376	8869031
82.1072156	6937312	8869002
82.1097156	6937323	8869035
82.1122156	6937395	8869111
82.1147156	6937506	8869205
82.1172156	6937632	8869297
82.1197156	6937748	8869363
82.1222156	6937827	8869383
82.1247156	6937850	8869344
82.1272156	6937800	8869238
82.1297156	6937673	8869065
82.1322156	6937475	8868832
82.1347156	6937223	8868555
82.1372156	6936946	8868258
82.1397156	6936676	8867965
82.1422156	6936442	8867700
82.1447156	6936265	8867484
82.1472156	6936156	8867329
82.1497156	6936116	8867242
82.1522156	6936136	8867219
82.1547156	6936199	8867251
82.1572156	6936287	8867325
82.1597156	6936383	8867427
82.1622156	6936475	8867546
82.1647156	6936554	8867669
82.1672156	6936611	8867788
82.1697156	6936639	8867890
82.1722156	6936629	8867967
82.1747156	6936577	8868011
82.1772156	6936482	8868018
82.1797156	6936353	8867991
82.1817419	6936209	8867942
82.1842419	6936077	8867887
82.1867419	6935979	8867846
82.1892419	6935934	8867833
82.1917419	6935950	8867857
82.1942419	6936018	8867913
82.1967419	6936113	8867981
82.1992419	6936201	8868034
82.2017419	6936251	8868040
82.2042419	6936241	8867979
82.2067419	6936168	8867845
82.2092419	6936044	8867652
82.2117419	6935903	8867434
82.2142419	6935782	8867234
82.2167419	6935714	8867093
82.2192419	6935718	8867042
82.2217419	6935791	8867084
82.2242419	6935908	8867200
82.2267419	6936034	8867354
82.2292419	6936128	8867500
82.2317419	6936164	8867599
82.2342419	6936135	8867635
82.2367419	6936056	8867610
82.2392419	6935958	8867545
82.2417419	6935877	8867469
82.2442419	6935839	8867408
82.2467419	6935862	8867380
82.2492419	6935941	8867388
82.2517419	6936054	8867423
82.2542419	6936174	8867468
82.2567419	6936273	8867509
82.2592419	6936332	8867536
82.2617419	6936342	8867547
82.2642419	6936309	8867543
82.2667419	6936249	8867536
82.2692419	6936185	8867536
82.2717419	6936142	8867557
82.2742419	6936142	8867613
82.2767419	6936201	8867714
82.2792419	6936325	8867864
82.2817419	6936507	8868057
82.2842419	6936727	8868277
82.2867419	6936959	8868499
82.2892419	6937172	8868695
82.2917419	6937342	8868842
82.2942419	6937449	8868924
82.2967419	6937490	8868937
82.2992419	6937468	8868887
82.3017419	6937393	8868786
82.3042419	6937276	8868647
82.3067419	6937128	8868482
82.3092419	6936958	8868301
82.3117419	6936777	8868116
82.3142419	6936595	8867940
82.3167419	6936430	8867788
82.3192419	6936302	8867680
82.3212378	6936228	8867630
82.3237378	6936220	8867642
82.3262378	6936279	8867712
82.3287378	6936387	8867818
82.3312378	6936513	8867932
82.3337378	6936622	8868023
82.3362378	6936683	8868073
82.3387378	6936678	8868075
82.3412378	6936596	8868030
82.3437378	6936440	8867945
82.3462378	6936224	8867829
82.3487378	6935966	8867691
82.3512378	6935685	8867536
82.3537378	6935402	8867367
82.3562378	6935135	8867189
82.3587378	6934905	8867013
82.3612378	6934735	8866856
82.3637378	6934642	8866736
82.3662378	6934635	8866668
82.3687378	6934713	8866659
82.3712378	6934861	8866703
82.3737378	6935057	8866786
82.3762378	6935272	8866889
82.3787378	6935486	8867000
82.3812378	6935692	8867117
82.3837378	6935896	8867249
82.3862378	6936106	8867409
82.3887378	6936334	8867607
82.3912378	6936581	8867848
82.3937378	6936841	8868119
82.3962378	6937088	8868392
82.3987378	6937290	8868630
82.4012378	6937421	8868796
82.4037378	6937468	8868870
82.4062378	6937435	8868849
82.4087378	6937338	8868747
82.4112378	6937205	8868592
82.4137378	6937063	8868419
82.4162378	6936933	8868263
82.4187378	6936832	8868149
82.4212378	6936761	8868090
82.4237378	6936715	8868083
82.4262378	6936682	8868114
82.4287378	6936651	8868161
82.4312378	6936617	8868204
82.4337378	6936579	8868226
82.4362378	6936541	8868220
82.4387378	6936511	8868186
82.4412378	6936491	8868128
82.4437378	6936480	8868051
82.4462378	6936468	8867960
82.4487378	6936445	8867858
82.4512378	6936403	8867749
82.4537378	6936339	8867639
82.4562378	6936261	8867537
82.4587378	6936188	8867461
82.4607642	6936145	8867429
82.4632642	6936154	8867460
82.4657642	6936230	8867564
82.4682642	6936373	8867739
82.4707642	6936566	8867966
82.4732642	6936774	8868207
82.4757642	6936962	8868424
82.4782642	6937103	8868586
82.4807642	6937193	8868682
82.4832642	6937253	8868728
82.4857642	6937328	8868766
82.4882642	6937476	8868853
82.4907642	6937745	8869043
82.4932642	6938151	8869365
82.4957642	6938671	8869807
82.4982642	6939240	8870319
82.5007642	6939768	8870819
82.5032642	6940160	8871217
82.5057642	6940337	8871433
82.5082642	6940263	8871419
82.5107642	6939943	8871168
82.5132642	6939424	8870711
82.5157642	6938780	8870108
82.5182642	6938088	8869433
82.5207642	6937421	8868758
82.5232642	6936833	8868147
82.5257642	6936354	8867644
82.5282642	6935998	8867276
82.5307642	6935763	8867050
82.5332642	6935638	8866958
82.5357642	6935611	8866979
82.5382642	6935657	8867078
82.5407642	6935750	8867217
82.5432642	6935867	8867361
82.5457642	6935987	8867487
82.5482642	6936100	8867582
82.5507642	6936201	8867649
82.5532642	6936293	8867700
82.5557642	6936379	8867748
82.5582642	6936462	8867804
82.5607642	6936545	8867874
82.5632642	6936624	8867956
82.5657642	6936698	8868047
82.5682642	6936760	8868136
82.5707642	6936805	8868210
